S11 deg X,S11 deg Y,S11 mag X,S11 mag YRe,S11 mag YReImag,S12 deg X,S12 deg Y,S12 mag X,S12 mag YRe,S12 mag YReImag,S21 deg X,S21 deg Y,S21 mag X,S21 mag YRe,S21 mag YReImag,S22 deg X,S22 deg Y,S22 mag X,S22 mag YRe,S22 mag YReImag
5623413251.903481,-0.2209975330635971,5623413251.903481,0.9999887900156308,-0.003857110480382633,5623413251.903481,89.80295592643566,5623413251.903481,3.389979311131895e-06,0.0009857223204583602,5623413251.903481,179.0694685301639,5623413251.903481,-0.08551917302789938,0.001389025157555049,5623413251.903481,-0.1335947784638614,5623413251.903481,0.9861314691201311,-0.002299336094557196
5754399373.371559,-0.2210541822984057,5754399373.371559,0.9999887587198431,-0.003858099078935041,5754399373.371559,89.80341541646811,5754399373.371559,3.460852765003041e-06,0.001008682752649187,5754399373.371559,179.051858018084,5754399373.371559,-0.08551909061794892,0.00141531615448808,5754399373.371559,-0.1336518246871164,5754399373.371559,0.9861314387980762,-0.002300317865462339
5888436553.555879,-0.2211121508523136,5888436553.555879,0.9999887260658249,-0.003859110698737014,5888436553.555879,89.8038631429348,5888436553.555879,3.533400567261033e-06,0.00103217800091447,5888436553.555879,179.0338374553535,5888436553.555879,-0.08551900623465851,0.001442219545737109,5888436553.555879,-0.1337101994489361,5888436553.555879,0.9861314071448271,-0.002301322499125598
6025595860.743566,-0.2648844830000812,6025595860.743566,0.9999854559221359,-0.004623072063502059,6025595860.743566,89.78244287861551,6025595860.743566,4.010572868335248e-06,0.001056218215086705,6025595860.743566,178.9935408368216,6025595860.743566,-0.08551828375967004,0.001502370941441577,6025595860.743566,-0.1337699150282835,6025595860.743566,0.9861313568726102,-0.002302350166516079
6165950018.614809,-0.2649451830081251,6165950018.614809,0.9999854195568574,-0.0046241313175781,6165950018.614809,89.78286778441509,6165950018.614809,4.095975658464058e-06,0.001080820706930505,6165950018.614809,178.9746713301161,6165950018.614809,-0.08551818451934275,0.001530542187314108,6165950018.614809,-0.1338310396631027,6165950018.614809,0.9861313219715622,-0.002303402121432308
6309573444.801919,-0.3087202145435898,6309573444.801919,0.9999815438240061,-0.005388136909820959,6309573444.801919,89.73972016233047,6309573444.801919,5.024264916849702e-06,0.00110599114116156,6309573444.801919,178.9118010233846,6309573444.801919,-0.08551674722609615,0.001624385403123747,6309573444.801919,-0.177608826882271,6309573444.801919,0.9861292364918099,-0.003056871192533818
6456542290.346541,-0.265070837839074,6456542290.346541,0.9999853235881433,-0.00462632397905097,6456542290.346541,89.76197957387392,6456542290.346541,4.70161303573963e-06,0.001131755953015668,6456542290.346541,178.9138990383802,6456542290.346541,-0.08551732707943428,0.001621263878736246,6456542290.346541,-0.1776728526856044,6456542290.346541,0.9861292156643879,-0.003057973099577146
6606934480.075946,-0.265135877622002,6606934480.075946,0.9999852818692647,-0.004627458951994524,6606934480.075946,89.76237192390768,6606934480.075946,4.80319700652281e-06,0.001158117943208302,6606934480.075946,178.8936806088436,6606934480.075946,-0.08551720908953632,0.001651449847074622,6606934480.075946,-0.1777383480745788,6606934480.075946,0.9861291751064911,-0.003059100238952772
6760829753.919803,-0.2652024321558862,6760829753.919803,0.9999852383491106,-0.004628620354085468,6760829753.919803,89.76275384551811,6760829753.919803,4.907178138749652e-06,0.001185093981358009,6760829753.919803,178.872991459809,6760829753.919803,-0.08551708828042831,0.001682338934527596,6760829753.919803,-0.1778053687905875,6760829753.919803,0.9861291327801029,-0.003060253625717367
6918309709.189349,-0.2652705367237836,6918309709.189349,0.9999851929466295,-0.004629808800749267,6918309709.189349,89.76312554121142,6918309709.189349,5.01361372862853e-06,0.001212698370364922,6918309709.189349,178.8518206431116,6918309709.189349,-0.0855169645831024,0.001713947518704644,6918309709.189349,-0.177873950361325,6918309709.189349,0.9861290886052041,-0.003061433871093624
7079457843.841363,-0.3090531394724474,7079457843.841363,0.9999813011468124,-0.005393946298616749,7079457843.841363,89.71992578004409,7079457843.841363,6.066030196834409e-06,0.001240939492636441,7079457843.841363,178.7865955287084,7079457843.841363,-0.08551534767396554,0.00181130655424399,7079457843.841363,-0.2216593114770365,7079457843.841363,0.986126416832706,-0.003815031315472612
7244359600.749884,-0.3091244766650372,7244359600.749884,0.9999812710108935,-0.005395191217867011,7244359600.749884,89.74198261576883,7244359600.749884,5.718484343022058e-06,0.001269847782689945,7244359600.749884,178.7861325168898,7244359600.749884,-0.08551594146054409,0.001812010502658428,7244359600.749884,-0.1780159156122695,7244359600.749884,0.9861289736606023,-0.003063876929780098
7413102413.009157,-0.3091974512059469,7413102413.009157,0.9999812184655235,-0.005396464593540208,7413102413.009157,89.7423247956207,7413102413.009157,5.843924411438153e-06,0.00129942633784146,7413102413.009157,178.7634484410046,7413102413.009157,-0.08551579572605825,0.001845879615227123,7413102413.009157,-0.178089400181187,7413102413.009157,0.9861289229399248,-0.003065141541765744
7585775750.291819,-0.352984943800668,7585775750.291819,0.9999767328128308,-0.006160684078755599,7585775750.291819,89.69909612702054,7585775750.291819,6.983263508186314e-06,0.00132968659985629,7585775750.291819,178.6966749279726,7585775750.291819,-0.0855140416258358,0.001945550313517778,7585775750.291819,-0.2218797739591507,7585775750.291819,0.9861262400143804,-0.003818825101051018
7762471166.286898,-0.3530613557654488,7762471166.286898,0.9999766741067873,-0.006162017376971945,7762471166.286898,89.69941954642927,7762471166.286898,7.13824384645573e-06,0.00136065898037853,7762471166.286898,178.6729224608154,7762471166.286898,-0.08551386183153502,0.001981015429697772,7762471166.286898,-0.2219567198453685,7762471166.286898,0.9861261832479178,-0.003820149228179769
7943282347.242795,-0.3094267315336597,7943282347.242795,0.9999810468071102,-0.005400465404583311,7943282347.242795,89.74329522160068,7943282347.242795,6.238294703037907e-06,0.001392360393370635,7943282347.242795,178.6921784744512,7943282347.242795,-0.08551533727613723,0.001952294342621399,7943282347.242795,-0.1783202825551528,7943282347.242795,0.9861287570599842,-0.003069114825860526
8128305161.640972,-0.3095067455949725,8128305161.640972,0.9999809845574936,-0.005401861591403125,8128305161.640972,89.74360056412606,8128305161.640972,6.376010005732984e-06,0.001424792623356385,8128305161.640972,178.6673073616427,8128305161.640972,-0.08551517708548569,0.001989431071234621,8128305161.640972,-0.1784008555463303,8128305161.640972,0.98612869684316,-0.003070501409157376
8317637711.026689,-0.3533014361000203,8317637711.026689,0.9999764824587047,-0.006166206448985546,8317637711.026689,89.7003357399819,8317637711.026689,7.625451524123239e-06,0.00145797235023885,8317637711.026689,178.598295976809,8317637711.026689,-0.08551329631363046,0.00209244470248336,8317637711.026689,-0.2221984772563408,8317637711.026689,0.9861259977436563,-0.003824309494042984
8511380382.023743,-0.3533852190962792,8511380382.023743,0.9999764130069515,-0.006167668330986323,8511380382.023743,89.70062365605889,8511380382.023743,7.795573755793577e-06,0.001491932877537593,8511380382.023743,178.5722536156735,8511380382.023743,-0.08551309873896383,0.002131331411721539,8511380382.023743,-0.2222828453517213,8511380382.023743,0.9861259304537549,-0.003825761326398242
8709635899.560783,-0.3534709533846872,8709635899.560783,0.9999763405608226,-0.0061691642513003,8709635899.560783,89.7009030895281,8709635899.560783,7.96971002163048e-06,0.001526684443546651,8709635899.560783,178.5456051376045,8709635899.560783,-0.08551289644458981,0.002171123903908642,8709635899.560783,-0.2223691782774643,8709635899.560783,0.9861258602293561,-0.003827246964668871
8912509381.337431,-0.3535586844122462,8912509381.337431,0.9999762649856927,-0.00617069500228897,8912509381.337431,89.70117418856276,8912509381.337431,8.147956241123682e-06,0.001562245473680256,8912509381.337431,178.5183364591612,8912509381.337431,-0.08551268931503063,0.00221184327713619,8912509381.337431,-0.2224575217916554,8912509381.337431,0.9861257869376752,-0.003828767195880794
9120108393.559072,-0.3536484586841627,9120108393.559072,0.9999761861407397,-0.006172261394743393,9120108393.559072,89.70143709691772,9120108393.559072,8.33041068204018e-06,0.001598634822518776,9120108393.559072,178.4904331713469,9120108393.559072,-0.08551247723185772,0.002253511120912627,9120108393.559072,-0.22254792271763,9120108393.559072,0.9861257104398002,-0.003830322825368955
9332543007.969885,-0.3974530643236647,9332543007.969885,0.9999711026321791,-0.006936775403904504,9332543007.969885,89.6798356366033,9332543007.969885,9.141189297114599e-06,0.001635866370409738,9332543007.969885,178.4400242148002,9332543007.969885,-0.08551127103475296,0.002328766356754771,9332543007.969885,-0.2226403847034335,9332543007.969885,0.9861256039131494,-0.003831913811671294
9549925860.214333,-0.397547068721386,9549925860.214333,0.9999710155477877,-0.00693841551746827,9549925860.214333,89.6800825785139,9549925860.214333,9.346899829124778e-06,0.001673970563408086,9549925860.214333,178.4108071427851,9549925860.214333,-0.0855110320065527,0.002372397788612186,9549925860.214333,-0.2227350434774798,9549925860.214333,0.9861255199389394,-0.003833542695116197
9772372209.558079,-0.4413558431289255,9772372209.558079,0.9999653109613322,-0.00770299778256371,9772372209.558079,89.63676051503492,9772372209.558079,1.085978236836192e-05,0.001712950782504013,9772372209.558079,178.3373489859978,9772372209.558079,-0.08550873680424227,0.002482052071599181,9772372209.558079,-0.2665469993066346,9772372209.558079,0.9861222136019505,-0.004587594678732806
9999999999.999971,-0.4414542750644215,9999999999.999971,0.999965214224215,-0.007704715040938478,9999999999.999971,89.63699201555922,9999999999.999971,1.110565638456854e-05,0.001752850495931307,9999999999.999971,178.3067564001207,9999999999.999971,-0.08550845141369655,0.002527739466506489,9999999999.999971,-0.2666461161416884,9999999999.999971,0.9861221201642461,-0.004589300188541676
10232929922.80751,-0.3978423756524612,10232929922.80751,0.9999707017909669,-0.006943567515993045,10232929922.80751,89.65907223578428,10232929922.80751,1.067311904609089e-05,0.001793686295141828,10232929922.80751,178.2973082669903,10232929922.80751,-0.08550925453458184,0.002541876163023317,10232929922.80751,-0.2667475945683857,10232929922.80751,0.9861220519116702,-0.004591046461722762
10471285480.50896,-0.485370513678328,10471285480.50896,0.9999588063261231,-0.008471167231448938,10471285480.50896,89.59387141814418,10471285480.50896,1.301037317304684e-05,0.001835445771152911,10471285480.50896,178.1998581867314,10471285480.50896,-0.08550562863069672,0.002687334478287192,10471285480.50896,-0.3105663350688243,10471285480.50896,0.98611812623319,-0.005345212062495666
10715193052.37603,-0.441763540238331,10715193052.37603,0.99996489833786,-0.007710110433774863,10715193052.37603,89.63764177554796,10715193052.37603,1.187862364164155e-05,0.001878212997929092,10715193052.37603,178.2106413530256,10715193052.37603,-0.08550755371328701,0.002671286508784071,10715193052.37603,-0.2669575321824768,10715193052.37603,0.9861218147269781,-0.00459465868734657
10964781961.43182,-0.4418714672178422,10964781961.43182,0.9999647838341272,-0.00771199327772384,10964781961.43182,89.63784383121593,10964781961.43182,1.214853379820168e-05,0.001921962136919088,10964781961.43182,178.1771008843037,10964781961.43182,-0.08550724006843018,0.002721381705420668,10964781961.43182,-0.2670662094001471,10964781961.43182,0.9861217038992525,-0.004596528662848646
11220184543.0196,-0.4419819077525309,11220184543.0196,0.9999646643786673,-0.00771391995397193,11220184543.0196,89.63803880317222,11220184543.0196,1.242481620395931e-05,0.001966730316639475,11220184543.0196,178.1427801994164,11220184543.0196,-0.08550691892271531,0.002772643759019787,11220184543.0196,-0.2671774174480371,11220184543.0196,0.9861215882212113,-0.00459844217458532
11481536214.96879,-0.4420949203786116,11481536214.96879,0.9999645397484704,-0.007715891482432194,11481536214.96879,89.6382267948221,11481536214.96879,1.270762330260895e-05,0.002012541273078024,11481536214.96879,178.1076611992094,11481536214.96879,-0.08550659009223083,0.002825099848522254,11481536214.96879,-0.2672912152553172,11481536214.96879,0.9861214674729502,-0.004600400235745454
11748975549.39526,-0.4422105649950751,11748975549.39526,0.9999644097102576,-0.007717908906720521,11748975549.39526,89.63840790587119,11748975549.39526,1.299711127778817e-05,0.002059419295068682,11748975549.39526,178.0717253682589,11748975549.39526,-0.08550625338834834,0.002878777785903754,11748975549.39526,-0.267407663122643,11748975549.39526,0.9861213414244057,-0.004602403883072267
12022644346.17409,-0.4423289028954006,12022644346.17409,0.9999642740200028,-0.007719973294705177,12022644346.17409,89.63858223237835,12022644346.17409,1.329344014909223e-05,0.002107389237166498,12022644346.17409,178.0349537655534,12022644346.17409,-0.08550590861759236,0.002933706030917106,12022644346.17409,-0.2675268227540495,12022644346.17409,0.9861212098348759,-0.00460445417740979
12302687708.12377,-0.5298748403244153,12302687708.12377,0.9999511856418741,-0.009247872796950484,12302687708.12377,89.59503757730819,12302687708.12377,1.524194677471718e-05,0.002156458551977881,12302687708.12377,177.9536147254885,12302687708.12377,-0.08550297286896473,0.003055137128007904,12302687708.12377,-0.2676486045868353,12302687708.12377,0.9861210021310221,-0.004606549247529756
12589254117.94163,-0.5299987536116315,12589254117.94163,0.9999510345727955,-0.009250034173779018,12589254117.94163,89.59519861183998,12589254117.94163,1.559077413132925e-05,0.002206688811105954,12589254117.94163,177.9151130094266,12589254117.94163,-0.08550256741407598,0.003112653548283307,12589254117.94163,-0.2677733722867918,12589254117.94163,0.98612085705502,-0.004608696000549079
12882495516.9313,-0.530125402252478,12882495516.9313,0.9999508033442683,-0.009252242551018633,12882495516.9313,89.55194335700038,12882495516.9313,1.765862456088686e-05,0.002258071721035017,12882495516.9313,177.8323062773881,12882495516.9313,-0.08549954991836912,0.003236282290535955,12882495516.9313,-0.3553310788025359,12882495516.9313,0.9861125787125289,-0.006115650082197261
13182567385.56403,-0.5302551478978993,13182567385.56403,0.9999506372059792,-0.009254505584618725,13182567385.56403,89.55209144178747,13182567385.56403,1.806397327057215e-05,0.002310668833662693,13182567385.56403,177.7919933360368,13182567385.56403,-0.08549907911983912,0.003296508874083729,13182567385.56403,-0.3554617243831328,13182567385.56403,0.9861124172017024,-0.006117897696188292
13489628825.91649,-0.5303879150594933,13489628825.91649,0.9999504638957135,-0.009256821288480961,13489628825.91649,89.55223316965262,13489628825.91649,1.847888689981082e-05,0.002364491077104975,13489628825.91649,177.7507431948275,13489628825.91649,-0.08549859707303506,0.003358138297442212,13489628825.91649,-0.3555954121527237,13489628825.91649,0.9861122486494909,-0.006120197626649345
13803842646.0288,-0.5305237740920553,13803842646.0288,0.9999502830907911,-0.009259190887514016,13803842646.0288,89.55236861579348,13803842646.0288,1.890359404301821e-05,0.002419566987417333,13803842646.0288,177.7085341527635,13803842646.0288,-0.08549810350266716,0.003421203235809393,13803842646.0288,-0.3557322129340081,13803842646.0288,0.9861120727373314,-0.006122551090500534
14125375446.22749,-0.530662796987842,14125375446.22749,0.9999500944536808,-0.009261615635063183,14125375446.22749,89.55249785207941,14125375446.22749,1.933832889223255e-05,0.00247592576528264,14125375446.22749,177.6653440125845,14125375446.22749,-0.08549759812640777,0.003485737125409634,14125375446.22749,-0.3558721991974039,14125375446.22749,0.9861118891319567,-0.006124959332924438
14454397707.45922,-0.7056525835194057,14454397707.45922,0.9999168881513936,-0.01231556004822989,14454397707.45922,89.42178785544164,14454397707.45922,2.556838608938994e-05,0.002533518006444214,14454397707.45922,177.4903169782156,14454397707.45922,-0.08548781930050675,0.003746953939490096,14454397707.45922,-0.4434446329122498,14454397707.45922,0.9861011074959609,-0.007632149850080565
14791083881.68202,-0.6183748492222481,14791083881.68202,0.9999343888727554,-0.0107923880532087,14791083881.68202,89.50902601801936,14791083881.68202,2.221670520629966e-05,0.002592586028548215,14791083881.68202,177.5322171537676,14791083881.68202,-0.08549343754999494,0.003684561066168814,14791083881.68202,-0.3561618069791079,14791083881.68202,0.9861114129060078,-0.006129940975379191
15135612484.36202,-0.6185238114724606,15135612484.36202,0.9999341705926241,-0.01079498571078462,15135612484.36202,89.50913702796579,15135612484.36202,2.272905630717264e-05,0.002652974886783261,15135612484.36202,177.4859454129883,15135612484.36202,-0.08549284215164686,0.003753709595995201,15135612484.36202,-0.3563117924112364,15135612484.36202,0.9861112020961837,-0.006132521147083222
15488166189.12475,-0.618676242677707,15488166189.12475,0.9999339428751908,-0.01079764381321137,15488166189.12475,89.5092420831969,15488166189.12475,2.325350385542109e-05,0.002714770362179686,15488166189.12475,177.4385986014497,15488166189.12475,-0.08549223251306662,0.003824468775795703,15488166189.12475,-0.3564652700589714,15488166189.12475,0.9861109820530574,-0.00613516136676466
15848931924.61107,-0.6188322236061319,15848931924.61107,0.9999337052954878,-0.01080036376553369,15848931924.61107,89.50934123948937,15848931924.61107,2.379033725316716e-05,0.002778005217692789,15848931924.61107,177.3901518728737,15848931924.61107,-0.08549160828505083,0.003896876120715159,15848931924.61107,-0.356622321205305,15848931924.61107,0.9861107523578263,-0.006137863030714329
16218100973.58924,-0.6189918369054985,16218100973.58924,0.9999334574089815,-0.01080314700538309,16218100973.58924,89.50943454949569,16218100973.58924,2.43398530030956e-05,0.002842712979330475,16218100973.58924,177.3405798161649,16218100973.58924,-0.08549096910943783,0.00397097001962287,16218100973.58924,-0.3567830290235693,16218100973.58924,0.9861105125723355,-0.00614062756762912
16595869074.37554,-0.7065784096725674,16595869074.37554,0.9999154519328264,-0.01233170216166811,16595869074.37554,89.42240098473842,16595869074.37554,2.932528724871085e-05,0.002908866236549635,16595869074.37554,177.2027353652114,16595869074.37554,-0.08548346032343679,0.004176747876001617,16595869074.37554,-0.4443768131476785,16595869074.37554,0.9860997183332496,-0.007648183523532214
16982436524.61737,-0.7067455310911114,16982436524.61737,0.9999151753655651,-0.01233461576612628,16982436524.61737,89.4224827595291,16982436524.61737,3.000410869515897e-05,0.002976622092215122,16982436524.61737,177.1508341103988,16982436524.61737,-0.08548267198588957,0.004254331964397473,16982436524.61737,-0.4445450792967497,16982436524.61737,0.9860994503794158,-0.007651077594768687
17378008287.49368,-0.7069165440192274,17378008287.49368,0.9999148868765182,-0.01233759714629618,17378008287.49368,89.4225588280319,17378008287.49368,3.069894605938094e-05,0.00304595615598361,17378008287.49368,177.0977277830569,17378008287.49368,-0.08548186481792755,0.004333723180945524,17378008287.49368,-0.444717262899114,17378008287.49368,0.9860991707421505,-0.007654038999964319
17782794100.38915,-0.7070915390470138,17782794100.38915,0.999914585929744,-0.01234064787661412,17782794100.38915,89.42262923069069,17782794100.38915,3.141018200848662e-05,0.003116905187103288,17782794100.38915,177.0433885890594,17782794100.38915,-0.08548103835890702,0.004414963616625783,17782794100.38915,-0.4448934551152433,17782794100.38915,0.9860988788928406,-0.007657069303888807
18197008586.09976,-0.7072706088720091,18197008586.09976,0.9999142719646497,-0.01234376956798363,18197008586.09976,89.42269400495056,18197008586.09976,3.213820857500569e-05,0.003189506800921084,18197008586.09976,176.9877881065071,18197008586.09976,-0.08548019213641789,0.00449809634267896,18197008586.09976,-0.4450737492247349,18197008586.09976,0.9860985742784791,-0.007660170107583274
18620871366.6286,-0.7948765088237087,18620871366.6286,0.9998939413865109,-0.01387263086683629,18620871366.6286,89.37904206983266,18620871366.6286,3.537320272736206e-05,0.003263757130090626,18620871366.6286,176.8871861570542,18620871366.6286,-0.08547537681803113,0.004648353271010388,18620871366.6286,-0.445257890157181,18620871366.6286,0.9860981499585035,-0.007663336189601699
19054607179.63239,-0.795064013135909,19054607179.63239,0.999893594615211,-0.01387589890510702,19054607179.63239,89.37909569525874,19054607179.63239,3.619401875543627e-05,0.003339779291433162,19054607179.63239,176.8289752617785,19054607179.63239,-0.08547442309065066,0.004735402672559176,19054607179.63239,-0.4454466620338432,19054607179.63239,0.986097815576521,-0.007666582674676009
19498445997.58037,-0.7952558834337701,19498445997.58037,0.9998932328683119,-0.01387924294090333,19498445997.58037,89.37914378714785,19498445997.58037,3.703421089585344e-05,0.00341757219633794,19498445997.58037,176.7694139126156,19498445997.58037,-0.08547344655951199,0.004824479662859812,19498445997.58037,-0.4456398282118985,19498445997.58037,0.9860974665548707,-0.007669904677194269
19952623149.68871,-0.7954522213446651,19952623149.68871,0.9998928554718884,-0.01388266473854058,19952623149.68871,89.3791863711502,19952623149.68871,3.789424256278862e-05,0.003497177087990308,19952623149.68871,176.7084710422286,19952623149.68871,-0.0854724466657292,0.004915631467095729,19952623149.68871,-0.4458374909212988,19952623149.68871,0.9860971022296861,-0.007673303951323745
20417379446.69521,-0.7956527543945865,20417379446.69521,0.9998923451210617,-0.01388615791272821,20417379446.69521,89.33581427320483,20417379446.69521,4.148573807306143e-05,0.003578594259214278,20417379446.69521,176.6027056905003,20417379446.69521,-0.08546732857374245,0.00507364465785698,20417379446.69521,-0.5334688407177716,20417379446.69521,0.9860839495184661,-0.009181483653442835
20892961308.54031,-0.8832800497667399,20892961308.54031,0.9998695748780027,-0.01541535564413282,20892961308.54031,89.29213530688332,20892961308.54031,4.524344854417122e-05,0.003661895819817612,20892961308.54031,176.495193177616,20892961308.54031,-0.08546176176513416,0.005234261934458613,20892961308.54031,-0.5336753709567128,20892961308.54031,0.9860834277815695,-0.009185033572341223
21379620895.02223,-0.8834904047215825,21379620895.02223,0.9998691378082583,-0.01541902068454717,21379620895.02223,89.29216151066774,21379620895.02223,4.629558061845292e-05,0.003747191585240341,21379620895.02223,176.4299123268879,21379620895.02223,-0.08546053954946228,0.005331930010167039,21379620895.02223,-0.5338871411784115,21379620895.02223,0.9860830049576677,-0.009188674599418675
21877616239.49543,-0.8837056571622626,21877616239.49543,0.9998686818740237,-0.01542277091755047,21877616239.49543,89.2921822809629,21877616239.49543,4.73725430599846e-05,0.003834474087551152,21877616239.49543,176.3631185831275,21877616239.49543,-0.08545928812410512,0.005431872993470821,21877616239.49543,-0.5341038403291481,21877616239.49543,0.9860825636606256,-0.009192400287563842
22387211385.6833,-0.8839259210601925,22387211385.6833,0.9998682062266449,-0.01542660831913704,22387211385.6833,89.29219762899895,22387211385.6833,4.847492943800745e-05,0.003923789599933318,22387211385.6833,176.2947772547265,22387211385.6833,-0.08545800677381184,0.005534143868920153,22387211385.6833,-0.5343255830410235,22387211385.6833,0.9860821030537097,-0.009196212601701399
22908676527.67763,-0.8841513130364663,22908676527.67763,0.9998677099784123,-0.01543053491092374,22908676527.67763,89.29220756314135,22908676527.67763,4.960334786176654e-05,0.00401518547314377,22908676527.67763,176.2248528809722,22908676527.67763,-0.08545669476503008,0.005638796854907357,22908676527.67763,-0.5345524866078312,22908676527.67763,0.9860816222615432,-0.00920011355218258
23442288153.19912,-0.8843819524233421,23442288153.19912,0.9998671922007487,-0.01543455276119319,23442288153.19912,89.29221208889601,23442288153.19912,5.075842135268543e-05,0.004108710160594329,23442288153.19912,176.1533092168902,23442288153.19912,-0.08545535134540319,0.005745887432384439,23442288153.19912,-0.5347846710466625,23442288153.19912,0.9860811203683042,-0.009204105195826706
23988329190.1948,-0.884617961327145,23988329190.1948,0.9998666519222994,-0.01543866398596015,23988329190.1948,89.2922112089126,23988329190.1948,5.194078822677624e-05,0.004204413244015824,23988329190.1948,176.0801092179291,23988329190.1948,-0.08545397574325092,0.005855472374247886,23988329190.1948,-0.535022259160927,23988329190.1948,0.9860805964158355,-0.009208189636986093
24547089156.8502,-1.059699686032465,24547089156.8502,0.999814308766465,-0.01849392301094929,24547089156.8502,89.20478545313892,24547089156.8502,5.971460120525298e-05,0.004302203660111533,24547089156.8502,175.9177955546467,24547089156.8502,-0.0854422564487913,0.006097903737523149,24547089156.8502,-0.5352641644819646,24547089156.8502,0.9860797691907983,-0.009212345547923096
25118864315.09569,-1.059946805309986,25118864315.09569,0.9998137072742537,-0.01849822560226891,25118864315.09569,89.20477378421849,25118864315.09569,6.110641237884276e-05,0.004402413607161485,25118864315.09569,175.8411685025028,25118864315.09569,-0.08544063875191144,0.006212649166734964,25118864315.09569,-0.5355128892669136,25118864315.09569,0.9860791915494254,-0.009216621160433225
25703957827.68853,-1.235032510109229,25703957827.68853,0.9997513793335209,-0.02155336280591277,25703957827.68853,88.94370700950398,25703957827.68853,8.305293209299573e-05,0.004504473098485469,25703957827.68853,175.501719338143,25703957827.68853,-0.08540635583179876,0.00671904722587557,25703957827.68853,-0.8854750742953967,25703957827.68853,0.9860041688546202,-0.01523937081871876
26302679918.9537,-1.060457190336504,26302679918.9537,0.9998121250002359,-0.01850710560332297,26302679918.9537,89.11791702954331,26302679918.9537,7.097387335419444e-05,0.004609750168118556,26302679918.9537,175.5957395720433,26302679918.9537,-0.08542671521395911,0.006579617345176312,26302679918.9537,-0.7108840061279602,26302679918.9537,0.986045441498707,-0.01223475639403693
26915348039.26904,-1.060721918924789,26915348039.26904,0.9998114349763081,-0.01851171392805766,26915348039.26904,89.11788911928549,26915348039.26904,7.26293415523825e-05,0.004717123480264493,26915348039.26904,175.5136732137768,26915348039.26904,-0.08542479195704264,0.00670256505257228,26915348039.26904,-0.7111504955601293,26915348039.26904,0.9860447704036319,-0.01223933498408724
27542287033.38154,-1.060992809013473,27542287033.38154,0.9998107151188809,-0.01851642924968383,27542287033.38154,89.11785576177678,27542287033.38154,7.432388137615708e-05,0.004826997725112954,27542287033.38154,175.4297105896912,27542287033.38154,-0.08542282272941748,0.006828376432415281,27542287033.38154,-0.7114231850957483,27542287033.38154,0.9860440700100253,-0.01224401992308682
28183829312.64441,-1.061270003897705,28183829312.64441,0.9998099640845473,-0.01852125404407123,28183829312.64441,89.1178169397612,28183829312.64441,7.605842692037046e-05,0.004939431149168004,28183829312.64441,175.3438086184276,28183829312.64441,-0.0854208064051257,0.006957118178531328,28183829312.64441,-0.711702218815537,28183829312.64441,0.9860433389913759,-0.01224881367391874
28840315031.26593,-1.236388880970941,28840315031.26593,0.9997479946070635,-0.02157696801927224,28840315031.26593,89.03035585647508,28840315031.26593,8.55442116014995e-05,0.005054281398439581,28840315031.26593,175.1685065155899,28840315031.26593,-0.08540652029610567,0.007219064074704701,28840315031.26593,-0.7119860696023554,28840315031.26593,0.986042247038456,-0.01225368584586264
29512092266.66372,-1.236679119836798,29512092266.66372,0.9997471615538147,-0.02158201674254648,29512092266.66372,89.0303060782405,29512092266.66372,8.754125158491961e-05,0.005172008645955086,29512092266.66372,175.0785929201924,29512092266.66372,-0.08540420031891383,0.007353867355718737,29512092266.66372,-0.7122781675379514,29512092266.66372,0.9860414428982791,-0.01225870353834606
30199517204.02002,-1.236976113447271,30199517204.02002,0.9997462925541956,-0.02158718259988729,30199517204.02002,89.03025076799393,30199517204.02002,8.958542191853089e-05,0.005292477964285149,30199517204.02002,174.9866051120445,30199517204.02002,-0.08540182489413881,0.007491810413887154,30199517204.02002,-0.7125770591693452,30199517204.02002,0.9860406035972578,-0.01226383772120633
30902954325.13576,-1.237280018870177,30902954325.13576,0.999745385991353,-0.02159246829751767,30902954325.13576,89.03018989697884,30902954325.13576,9.167784920601254e-05,0.005415753214308789,30902954325.13576,174.8924962073264,30902954325.13576,-0.0853993926639912,0.007632966371255377,30902954325.13576,-0.7128829022666344,30902954325.13576,0.9860397275421173,-0.01226909108940243
31622776601.68364,-1.237590996819119,31622776601.68364,0.9997444401740394,-0.02159787660363136,31622776601.68364,89.0301234335174,31622776601.68364,9.381968764238859e-05,0.005541899743713503,31622776601.68364,174.7962183313013,31622776601.68364,-0.08539690223594161,0.007777410052241888,31622776601.68364,-0.7131958582524066,31622776601.68364,0.9860388130659823,-0.01227446639977755
32359365692.96267,-1.237909211737808,32359365692.96267,0.9997434533331435,-0.02160341034978472,32359365692.96267,89.03005134299521,32359365692.96267,9.601211971974378e-05,0.005670984421578357,32359365692.96267,174.6977226023253,32359365692.96267,-0.08539435218176511,0.00792521802323278,32359365692.96267,-0.7135160922857581,32359365692.96267,0.9860378584249472,-0.0122799664724573
33113112148.25895,-1.413062260876344,33113112148.25895,0.9996714563460556,-0.02465948610931052,33113112148.25895,88.8557447838115,33113112148.25895,0.0001158989875753194,0.00580258659204678,33113112148.25895,174.4227303119422,33113112148.25895,-0.08536438196713628,0.008335860924246631,33113112148.25895,-0.8886943712898292,33113112148.25895,0.9859946945910949,-0.01529463808101474
